user_id,n_features,max_weight,mean_weight
199768,63,0.3171,0.1183
199959,45,0.2856,0.1402
200002,9,0.5187,0.3148
200225,14,0.3868,0.2554
200329,28,0.5059,0.1716
200341,39,0.2431,0.1544
200362,19,0.3628,0.2178
200455,24,0.538,0.1841
200543,92,0.3159,0.0886
200662,7,0.4887,0.365
201052,42,0.666,0.1116
201100,28,0.301,0.1801
201125,115,0.733,0.0632
201141,31,0.3028,0.17
201290,13,0.4438,0.2596
201563,28,0.4282,0.1726
201665,14,0.4481,0.2534
201981,25,0.6189,0.1399
202005,19,0.2965,0.2225
202048,11,0.4424,0.2812
202153,16,0.3591,0.2429
202193,14,0.5517,0.2479
202334,6,0.4903,0.4059
202365,105,0.3272,0.0869
203059,16,0.3366,0.2403
203208,27,0.2846,0.1828
203336,1,1.0,1.0
203413,8,0.4319,0.3451
203526,21,0.4213,0.2057
203813,77,0.3945,0.0998
203834,18,0.3724,0.2196
203853,15,0.3639,0.2445
203866,11,0.5298,0.2822
204007,38,0.2512,0.154
204010,12,0.4564,0.2755
204196,26,0.2649,0.193
204296,23,0.3356,0.1994
204368,53,0.1998,0.1309
204521,12,0.4661,0.274
204566,7,0.5694,0.3569
204750,45,0.2743,0.1402
204759,7,0.4716,0.3673
204885,4,0.618,0.4793
204961,17,0.3469,0.2337
205105,10,0.4531,0.2935
205210,3,0.8264,0.54
205376,1,1.0,1.0
205926,20,0.3591,0.2126
206034,18,0.4128,0.2213
206275,4,0.5953,0.4821
206409,33,0.2469,0.1681
206497,18,0.3611,0.2216
206967,6,0.5426,0.3983
206992,30,0.2888,0.1726
207174,50,0.5708,0.1113
207295,5,0.5728,0.4308
207498,57,0.3023,0.1261
207646,48,0.3382,0.1352
207649,16,0.4702,0.2365
207986,33,0.3995,0.1639
208108,12,0.4278,0.2778
208133,30,0.4267,0.1673
208203,25,0.3068,0.1924
208318,16,0.5107,0.2334
208667,72,0.2434,0.1109
208825,14,0.4675,0.2544
208876,188,0.5781,0.0506
209280,18,0.3959,0.2237
209320,3,0.5987,0.5767
209331,22,0.384,0.1989
209519,44,0.2519,0.1433
209550,44,0.2153,0.1444
209767,33,0.3103,0.1659
209815,58,0.243,0.1252
209895,83,0.2854,0.1029
210068,19,0.3312,0.2214
210354,14,0.3606,0.258
210421,41,0.3683,0.1463
210508,12,0.5281,0.269
210655,17,0.3495,0.2335
210683,9,0.5951,0.3105
210819,10,0.4674,0.3021
210832,13,0.446,0.259
210881,31,0.2554,0.1727
210954,16,0.5372,0.2299
211130,1,1.0,1.0
211314,89,0.2177,0.1014
211538,8,0.4267,0.3459
211633,23,0.306,0.2009
211769,11,0.4201,0.2958
212019,19,0.4355,0.2143
212551,17,0.4141,0.2268
212935,20,0.3213,0.2156
213246,15,0.7063,0.2129
213367,25,0.3294,0.1917
213401,19,0.3855,0.2166
213541,34,0.3323,0.1633
213590,24,0.5494,0.1782
213701,27,0.4003,0.1798
213779,272,0.2837,0.0511
214153,28,0.3194,0.1781
214154,1,1.0,1.0
214231,17,0.3743,0.2289
214342,75,0.4078,0.0926
214599,34,0.2398,0.1654
214626,15,0.4109,0.2396
214739,24,0.5537,0.1801
214991,41,0.2492,0.1486
215068,40,0.7404,0.1048
215141,17,0.3771,0.2298
215279,10,0.4776,0.3017
215487,27,0.4176,0.1729
215537,23,0.3242,0.1969
216131,27,0.3074,0.1782
216184,23,0.3226,0.1955
216270,120,0.4189,0.0676
216305,2,0.852,0.6878
216420,36,0.2373,0.1575
216423,35,0.2532,0.1604
216477,15,0.6571,0.2274
216635,36,0.3477,0.1568
216728,13,0.5692,0.2496
216768,7,0.4694,0.3725
217259,8,0.4567,0.3448
217815,12,0.4289,0.2762
217851,15,0.3166,0.2543
218020,28,0.2963,0.181
218127,5,0.7122,0.4216
218253,70,0.2592,0.113
218369,2,0.9437,0.6372
218462,50,0.4794,0.1231
218650,56,0.2742,0.1256
218704,3,0.6107,0.5759
218735,38,0.5203,0.1315
218825,43,0.6123,0.1194
218868,33,0.2548,0.1679
218977,87,0.3583,0.096
219218,78,0.3729,0.0983
219221,30,0.2605,0.1775
219356,715,0.2872,0.0265
219389,19,0.2987,0.2208
219390,21,0.3284,0.2046
219533,156,0.309,0.0674
219569,1,1.0,1.0
219593,17,0.3885,0.2275
219612,32,0.5379,0.1271
219690,9,0.4346,0.328
219711,20,0.4771,0.2079
219859,40,0.2759,0.1483
220378,29,0.3556,0.1761
220706,15,0.4438,0.2424
220899,15,0.4614,0.2449
220903,12,0.451,0.2739
220978,14,0.358,0.2566
221089,6,0.5707,0.3993
221413,55,0.1856,0.1305
221755,15,0.517,0.2411
221930,29,0.2948,0.1785
221961,21,0.3024,0.2117
222273,17,0.5133,0.2234
222553,34,0.2859,0.1633
222605,29,0.2919,0.1768
222733,22,0.305,0.2051
223016,14,0.3871,0.2577
223081,15,0.4073,0.2501
223094,20,0.2948,0.2174
223240,40,0.302,0.1471
223294,8,0.4996,0.3394
223697,50,0.413,0.1275
223979,1,1.0,1.0
223984,27,0.2882,0.1849
224332,41,0.3957,0.1402
224471,16,0.4455,0.2355
224472,1,1.0,1.0
224643,18,0.3645,0.2249
224739,37,0.2688,0.1575
224751,2,0.8564,0.6864
224802,48,0.3929,0.1299
225004,3,0.7892,0.5347
225337,68,0.1778,0.1168
225561,12,0.408,0.278
225730,22,0.4192,0.1956
225781,5,0.5211,0.4435
226058,37,0.3867,0.1493
226186,21,0.3814,0.2075
226373,79,0.6043,0.0604
226533,1,1.0,1.0
226565,4,0.6215,0.4885
226617,6,0.5612,0.3992
226629,35,0.2744,0.1596
226878,37,0.2177,0.1617
226902,2,0.8162,0.697
226935,15,0.3382,0.2498
226957,22,0.281,0.2081
227233,55,0.3128,0.1264
227241,14,0.3548,0.261
227242,6,0.6042,0.3842
227487,12,0.3679,0.2832
227837,32,0.2986,0.1693
228195,7,0.4514,0.3734
228533,34,0.4348,0.1433
228724,4,0.6882,0.4733
228830,22,0.3917,0.1995
228899,24,0.3335,0.1944
228909,47,0.4482,0.1277
228995,35,0.3324,0.1628
229024,24,0.3178,0.1886
229157,22,0.3354,0.2028
229793,3,0.6743,0.571
229827,8,0.5115,0.3308
229976,20,0.368,0.2097
230434,7,0.4721,0.3741
231068,40,0.248,0.1515
231358,29,0.2877,0.1791
231452,8,0.4466,0.3508
231517,7,0.433,0.375
231555,38,0.2662,0.1555
231738,30,0.2755,0.175
231789,2,0.7139,0.7071
231791,40,0.2622,0.1494
231929,20,0.3443,0.2129
232066,55,0.2542,0.1297
232081,69,0.296,0.1115
232365,36,0.2544,0.1598
232711,52,0.2138,0.1345
232863,27,0.5809,0.1707
232992,84,0.3984,0.0912
233043,14,0.4403,0.2477
233144,10,0.4806,0.3045
233255,59,0.214,0.123
233313,15,0.3661,0.2486
233381,15,0.3865,0.2453
233855,32,0.2614,0.1706
233973,33,0.567,0.152
233987,17,0.3161,0.2332
234148,110,0.2202,0.0908
234273,66,0.3259,0.1122
234304,48,0.5697,0.107
234319,19,0.3379,0.2199
234612,2,0.943,0.6379
234761,18,0.3522,0.2257
234930,51,0.2947,0.1316
235108,36,0.2389,0.1594
235197,54,0.3074,0.1261
235610,13,0.4181,0.2658
235630,7,0.5128,0.3642
235788,22,0.311,0.2035
236401,13,0.838,0.2047
236447,40,0.3424,0.1455
236754,17,0.3435,0.2341
236860,31,0.2753,0.172
236924,57,0.3382,0.1162
236962,4,0.602,0.4877
237144,32,0.4142,0.1649
237462,45,0.2129,0.1429
238418,97,0.3412,0.0904
238867,48,0.2206,0.1395
239628,114,0.3273,0.0794
239766,21,0.3527,0.2045
239909,19,0.3194,0.2223
240526,5,0.6069,0.435
241064,91,0.2515,0.098
241273,5,0.5337,0.4409
241280,4,0.6413,0.4753
241426,203,0.2545,0.0632
241478,46,0.2266,0.1398
241510,31,0.3984,0.1676
241709,55,0.7121,0.0887
241981,63,0.602,0.0971
242300,8,0.6896,0.3157
242348,9,0.4412,0.3248
243121,139,0.3502,0.073
243222,21,0.3357,0.2043
243788,6,0.5446,0.3961
243848,57,0.7036,0.0917
243966,4,0.6484,0.4832
244093,10,0.5055,0.3034
244100,13,0.3622,0.2719
244419,6,0.6185,0.3918
244472,20,0.3035,0.2155
244923,68,0.2301,0.1159
245042,41,0.236,0.1517
245099,23,0.2945,0.1999
245120,1,1.0,1.0
245156,95,0.4652,0.0793
245572,43,0.2804,0.1453
245635,19,0.3515,0.2173
245723,73,0.1622,0.113
246329,26,0.4928,0.1771
246708,30,0.5046,0.1653
246943,35,0.3391,0.1607
247007,39,0.3577,0.143
247035,15,0.6382,0.217
247174,22,0.2732,0.2063
247202,10,0.4376,0.3087
247640,66,0.3347,0.1142
247857,24,0.3552,0.1925
248014,30,0.3497,0.1728
248098,11,0.393,0.295
248232,155,0.2744,0.0711
248261,15,0.3417,0.2491
248415,67,0.3757,0.1084
248499,11,0.4936,0.286
248854,35,0.3877,0.1566
249086,29,0.2762,0.176
249149,99,0.426,0.0909
249531,46,0.2027,0.1438
249558,29,0.2823,0.1778
249584,20,0.3391,0.2113
249718,42,0.3354,0.1455
249752,4,0.5536,0.4966
249883,39,0.2649,0.1533
250093,34,0.2492,0.1633
250178,90,0.1519,0.101
250493,20,0.3062,0.2161
250665,22,0.4104,0.1991
250827,54,0.4287,0.1203
251028,13,0.3848,0.2676
251197,18,0.355,0.2261
251329,30,0.2576,0.1787
251395,14,0.451,0.2563
251471,6,0.5114,0.3957
251529,17,0.3883,0.2293
251845,17,0.4828,0.2239
252074,8,0.4799,0.3391
252625,37,0.2933,0.1581
252708,20,0.4271,0.2111
252722,28,0.3724,0.1801
252947,13,0.5409,0.2641
253307,34,0.2523,0.1629
253441,5,0.6958,0.4252
253489,18,0.3287,0.2287
253571,32,0.271,0.1702
253708,17,0.4682,0.2268
253901,45,0.2157,0.1426
254308,28,0.288,0.1784
254413,34,0.2758,0.164
254576,24,0.4293,0.1822
254653,15,0.5694,0.2331
254782,80,0.1746,0.106
255064,11,0.4411,0.2891
255235,22,0.3296,0.2016
255426,50,0.4811,0.1259
255597,21,0.3173,0.2038
255607,47,0.3586,0.1374
255621,10,0.4655,0.2935
255735,56,0.3901,0.1231
256150,9,0.4282,0.3242
256330,10,0.4998,0.3035
256347,20,0.3986,0.2126
256375,20,0.3541,0.2147
256756,22,0.3311,0.2012
256790,36,0.275,0.1578
256948,6,0.6402,0.3837
256983,4,0.5997,0.4853
256991,33,0.2372,0.1658
257323,31,0.397,0.1615
257438,29,0.278,0.1765
257675,5,0.5502,0.4344
257696,46,0.46,0.1329
257963,25,0.5587,0.1791
257984,159,0.2901,0.0725
258118,32,0.2662,0.1704
258164,44,0.3902,0.1372
258367,24,0.3328,0.193
258491,68,0.3358,0.1098
258532,42,0.1998,0.1497
258577,10,0.4621,0.298
258809,39,0.2509,0.1527
258814,18,0.4165,0.2202
258966,2,0.7204,0.707
259152,59,0.1901,0.124
259347,29,0.3837,0.1669
259537,25,0.294,0.1909
259610,26,0.3174,0.1875
259673,127,0.2251,0.0818
259794,18,0.4236,0.2196
260173,33,0.2654,0.1655
260374,23,0.3262,0.1991
260566,22,0.4406,0.2011
261157,27,0.3578,0.18
261503,5,0.6773,0.411
261566,3,0.7679,0.5576
261746,39,0.7353,0.1168
261894,16,0.4091,0.2352
262315,17,0.4775,0.2273
262722,35,0.4015,0.1518
262794,19,0.6158,0.2009
262927,18,0.4008,0.2201
263006,30,0.2803,0.1741
263306,12,0.3931,0.2771
263595,9,0.4192,0.3288
263612,30,0.4083,0.1712
263702,20,0.3663,0.2133
263722,25,0.3133,0.1884
263833,8,0.5011,0.3433
263877,72,0.3246,0.1081
264158,49,0.6016,0.1164
264216,52,0.2033,0.1312
264314,15,0.3561,0.2451
264492,4,0.7132,0.4815
264739,35,0.2574,0.1597
264764,30,0.3112,0.1728
265006,130,0.325,0.0798
265042,23,0.4182,0.1944
265111,23,0.3416,0.196
265188,49,0.3717,0.1325
265643,39,0.266,0.1513
265651,37,0.3513,0.1551
265764,9,0.373,0.3319
265860,31,0.2533,0.1729
265869,13,0.3877,0.2599
266269,64,0.2614,0.1175
266445,47,0.217,0.1412
266506,19,0.3865,0.219
266510,12,0.4632,0.2747
266772,43,0.4012,0.1377
266892,42,0.3801,0.1364
267083,6,0.4924,0.3988
267442,54,0.4007,0.1183
267458,17,0.3738,0.2262
267638,24,0.3315,0.1962
267668,55,0.195,0.1312
268136,38,0.2669,0.1538
268212,32,0.324,0.1688
268301,27,0.3203,0.1834
268354,26,0.4063,0.1842
268435,22,0.4154,0.203
269336,67,0.3866,0.1044
269442,41,0.25,0.1479
269466,2,0.7745,0.7035
269530,36,0.2802,0.159
269662,32,0.341,0.1657
269821,21,0.3158,0.2105
269875,12,0.3834,0.2802
270108,48,0.2323,0.1375
270161,16,0.3954,0.2409
270400,24,0.3202,0.1941
270475,1,1.0,1.0
270626,15,0.4364,0.2491
270684,46,0.2656,0.1393
270723,9,0.4744,0.3156
270829,7,0.5672,0.3669
270928,58,0.3424,0.1217
271043,126,0.3484,0.08
271086,15,0.4339,0.2469
271235,127,0.2996,0.0768
271312,20,0.3033,0.219
271635,25,0.3249,0.1882
271658,27,0.322,0.1819
271718,11,0.5212,0.2883
271791,36,0.3964,0.1479
271966,18,0.3646,0.2241
272008,11,0.4644,0.2861
272074,57,0.3619,0.115
272177,7,0.4768,0.3677
272463,36,0.3428,0.1569
272796,13,0.4894,0.2601
272908,48,0.5824,0.1239
273068,85,0.1627,0.1042
273120,36,0.2811,0.1581
273472,35,0.3157,0.1564
273872,32,0.3733,0.1662
274257,51,0.2867,0.1318
274289,11,0.4717,0.2851
274862,20,0.4461,0.212
274967,25,0.3093,0.1901
275309,51,0.3147,0.1338
275314,36,0.3601,0.1527
275329,48,0.2273,0.1354
275360,4,0.6217,0.4794
275414,12,0.4898,0.2718
275416,7,0.5942,0.3539
275571,30,0.4514,0.1667
275590,13,0.4284,0.2625
275625,31,0.4943,0.1623
275695,19,0.3866,0.2192
275854,38,0.2413,0.1565
276000,35,0.2551,0.1624
276244,10,0.4188,0.3081
276672,52,0.353,0.1258
276746,45,0.2685,0.1399
276834,3,0.8639,0.5252
277060,99,0.1328,0.0981
277093,45,0.4162,0.1277
277104,4,0.6217,0.4943
277147,23,0.2817,0.2008
277241,41,0.2218,0.1512
277275,17,0.4253,0.2237
277429,1,1.0,1.0
277479,61,0.4834,0.1112
277540,37,0.2411,0.1589
277553,2,0.8625,0.6843
277568,11,0.4355,0.2883
277715,16,0.3719,0.2373
277802,25,0.3214,0.1895
278098,30,0.3912,0.1705
278169,62,0.2369,0.1196
278185,11,0.5056,0.2759
278300,43,0.2928,0.1426
278433,3,0.765,0.553
278599,48,0.3273,0.128
278607,45,0.2274,0.143
278878,26,0.3043,0.1908
279032,9,0.4565,0.3215
279183,42,0.3325,0.1449
279274,28,0.3471,0.1797
279557,76,0.2509,0.108
279816,10,0.5184,0.2964
279879,17,0.3682,0.2338
280387,13,0.3643,0.2694
280511,19,0.3649,0.2186
281014,25,0.2801,0.1946
281104,50,0.3058,0.13
281197,10,0.4179,0.3057
281350,77,0.2928,0.1047
281670,29,0.2775,0.1793
281721,26,0.3082,0.1862
281771,20,0.3647,0.2109
281791,20,0.3898,0.2085
281846,47,0.2234,0.1409
282030,3,0.6574,0.5733
282047,55,0.2931,0.1258
282634,34,0.2804,0.1613
282712,35,0.3225,0.1581
282790,59,0.2334,0.1225
283151,19,0.3907,0.2162
283206,25,0.3748,0.1904
283489,17,0.3859,0.2363
283645,6,0.5702,0.3989
284086,58,0.1934,0.125
284312,101,0.3664,0.0875
284526,6,0.4797,0.4056
284587,25,0.2791,0.1926
284885,5,0.488,0.4401
285013,16,0.3641,0.2395
285176,14,0.3831,0.2607
285206,5,0.6634,0.4314
285219,32,0.2909,0.1673
285237,51,0.2195,0.1325
285340,22,0.3168,0.2031
285707,21,0.3168,0.2081
285759,4,0.7624,0.4663
285917,18,0.3908,0.2231
286048,6,0.713,0.3698
286053,34,0.4768,0.1432
286268,21,0.3351,0.2055
286517,36,0.486,0.15
286568,63,0.1921,0.1207
286876,39,0.2124,0.1566
286908,11,0.459,0.2833
287482,25,0.4523,0.1831
287677,52,0.2474,0.1301
287737,9,0.5158,0.3152
287744,35,0.2861,0.1621
288120,38,0.2387,0.1538
288262,18,0.773,0.1688
288279,27,0.2995,0.1826
288377,33,0.2774,0.1661
288456,47,0.3182,0.1405
288623,27,0.2964,0.1816
288643,28,0.287,0.1847
288877,121,0.4219,0.0704
288896,54,0.1927,0.1301
288914,1,1.0,1.0
289094,15,0.4459,0.245
289660,17,0.4057,0.232
289725,14,0.3709,0.2592
290216,15,0.405,0.2427
290556,15,0.6204,0.2283
290648,16,0.3628,0.2359
290949,23,0.4351,0.1942
290956,32,0.2822,0.1704
290980,45,0.4627,0.1291
291039,37,0.2951,0.1536
291056,65,0.24,0.1167
291180,19,0.3863,0.2129
291234,5,0.53,0.4303
291289,18,0.4842,0.2194
291303,25,0.292,0.1929
291498,21,0.5171,0.1987
291576,28,0.4496,0.169
291671,28,0.3434,0.1785
291672,51,0.2695,0.1318
291767,12,0.5376,0.2684
291781,7,0.4546,0.3731
291844,45,0.2285,0.1398
291972,79,0.553,0.0913
292138,72,0.292,0.1029
292338,10,0.414,0.3066
292417,4,0.6786,0.4859
292511,11,0.4685,0.2811
292574,42,0.447,0.1386
292915,16,0.4343,0.2375
293107,3,0.5946,0.5772
293253,32,0.4878,0.1611
293529,6,0.561,0.3932
293912,10,0.4297,0.3043
293928,33,0.6989,0.128
293981,36,0.274,0.1576
294357,24,0.601,0.1796
294421,12,0.3614,0.2833
294670,8,0.4789,0.3411
295180,23,0.32,0.1986
295388,51,0.2408,0.133
295405,40,0.2415,0.1526
295662,267,0.2226,0.0568
295902,51,0.5619,0.1102
295978,26,0.6457,0.1556
296582,17,0.3394,0.2335
296604,20,0.3996,0.2109
296723,24,0.294,0.1973
296730,93,0.3888,0.0833
296749,103,0.3425,0.0893
296860,59,0.4318,0.1176
297029,3,0.6598,0.5742
297036,34,0.4749,0.157
297376,28,0.2698,0.1765
297433,30,0.4852,0.1582
297591,222,0.3046,0.0583
297658,17,0.3536,0.2326
298061,5,0.5383,0.4402
298200,59,0.2107,0.1235
298489,21,0.332,0.2107
298496,65,0.319,0.1131
298589,13,0.4081,0.2656
298597,6,0.5468,0.3869
298816,56,0.3835,0.1174
298859,23,0.3799,0.1937
299173,104,0.6356,0.0756
299668,45,0.3123,0.136
299790,39,0.223,0.1536
299916,45,0.2495,0.1418
300045,17,0.3693,0.2317
300181,45,0.3446,0.1396
300522,14,0.3702,0.2597
300590,1,1.0,1.0
300637,15,0.3797,0.2424
300813,45,0.5077,0.1314
300884,15,0.4054,0.2512
300893,44,0.2518,0.1428
301159,9,0.6186,0.3107
301187,153,0.3201,0.0697
301226,39,0.5399,0.1385
301515,30,0.2576,0.1776
301549,39,0.3604,0.1472
301586,28,0.2868,0.1848
301666,23,0.3474,0.192
301832,24,0.3525,0.1909
302195,29,0.3774,0.1786
302258,15,0.4437,0.2453
302368,81,0.2132,0.1059
302376,31,0.2693,0.172
302384,141,0.2095,0.0809
302472,60,0.7083,0.0883
302590,20,0.3936,0.2111
302606,34,0.2752,0.1623
302682,5,0.6054,0.4236
302904,16,0.3974,0.2444
302940,4,0.705,0.4733
303159,12,0.4172,0.2761
303236,25,0.2904,0.1902
303511,26,0.3096,0.185
303526,51,0.3557,0.1303
303634,11,0.3869,0.2953
303900,96,0.2254,0.0916
303967,1,1.0,1.0
304005,36,0.2585,0.1603
304210,57,0.2307,0.1278
304298,24,0.2817,0.199
304428,44,0.2314,0.1431
304474,15,0.4232,0.2431
304559,39,0.2835,0.1511
304569,97,0.2079,0.0966
304882,7,0.5592,0.3653
305077,28,0.4801,0.1689
305264,11,0.4064,0.2915
305309,3,0.7361,0.5644
305322,65,0.1886,0.1198
305388,88,0.211,0.1008
305550,46,0.2488,0.139
305860,23,0.312,0.1963
305903,9,0.6557,0.3071
305943,14,0.3558,0.2535
306019,68,0.3112,0.1098
306058,36,0.406,0.15
306111,30,0.2821,0.173
306157,47,0.2176,0.1398
306173,14,0.4403,0.2441
306490,23,0.4355,0.1971
306953,21,0.3452,0.2076
307024,33,0.4105,0.1624
307073,90,0.3017,0.0985
307215,51,0.2203,0.1328
307466,8,0.5038,0.3415
307471,62,0.6256,0.0693
307483,16,0.4783,0.2377
307807,25,0.3422,0.1905
308323,47,0.3168,0.1382
308507,2,0.8533,0.6874
308635,47,0.2428,0.1401
308667,36,0.2409,0.1625
308866,66,0.4405,0.1027
308942,14,0.3885,0.2558
309242,2,0.7783,0.7031
309250,22,0.3101,0.2034
309420,40,0.2591,0.1531
309432,12,0.4512,0.269
309495,39,0.2442,0.1522
309786,5,0.6361,0.432
309823,10,0.6803,0.2827
310122,35,0.2708,0.1604
310336,35,0.4193,0.1505
310506,29,0.3438,0.1733
310567,44,0.579,0.1202
310600,25,0.2974,0.193
310775,5,0.5549,0.4386
311397,19,0.7085,0.1919
311604,6,0.5023,0.4038
311633,55,0.1993,0.1287
312279,14,0.3657,0.2533
312410,33,0.2884,0.1654
312585,19,0.3173,0.2191
312589,108,0.2734,0.0903
313173,3,0.6583,0.5717
313255,15,0.3504,0.2504
313261,25,0.3729,0.189
313424,11,0.3668,0.2965
313612,31,0.6426,0.1444
313851,26,0.3126,0.1857
313855,32,0.2629,0.1702
313876,13,0.6474,0.2461
314130,5,0.5868,0.437
314200,18,0.4846,0.2153
314552,40,0.236,0.1521
314592,10,0.4176,0.309
314648,13,0.4361,0.2569
314664,23,0.3233,0.202
314753,37,0.3463,0.1525
314775,4,0.5288,0.4992
314837,11,0.4891,0.2854
314844,25,0.2977,0.1931
315043,23,0.3537,0.1961
315235,23,0.331,0.2014
315303,18,0.3542,0.2276
315346,4,0.7829,0.456
315679,11,0.5212,0.2898
315709,43,0.3145,0.1414
315862,2,0.7629,0.7047
316346,12,0.3876,0.2726
316358,35,0.3585,0.154
316555,17,0.3757,0.2312
316684,45,0.3328,0.1397
316835,11,0.3865,0.2968
317035,17,0.3875,0.2315
317151,16,0.3656,0.2416
317234,9,0.4974,0.3198
317656,20,0.4921,0.2067
317764,61,0.2411,0.1211
317831,6,0.4365,0.4065
317852,34,0.2906,0.1641
317883,39,0.2394,0.155
318275,53,0.6193,0.1124
318308,77,0.2758,0.1066
318428,7,0.564,0.3545
318596,9,0.5716,0.3091
318666,27,0.3361,0.1868
318776,6,0.7173,0.3756
319104,75,0.1733,0.1109
319170,7,0.4675,0.3629
319278,25,0.3109,0.1918
319400,11,0.3865,0.2961
319505,38,0.2817,0.1588
319710,19,0.3167,0.2207
320028,52,0.2182,0.1333
320032,40,0.3082,0.1473
320128,47,0.2115,0.1399
320219,11,0.385,0.2923
320406,6,0.4523,0.4037
320583,114,0.3643,0.0807
320950,22,0.3292,0.2021
320952,17,0.3452,0.2308
320994,45,0.2719,0.1405
321108,7,0.5189,0.3723
321236,7,0.4984,0.3627
321454,36,0.2809,0.1601
321757,68,0.2536,0.1145
321847,46,0.6463,0.1186
321965,11,0.5143,0.2762
322250,34,0.2976,0.1636
322259,29,0.324,0.1756
322743,6,0.6171,0.386
322801,9,0.585,0.3105
322845,64,0.1892,0.1196
322892,15,0.4969,0.2358
323655,31,0.2978,0.1704
323680,17,0.4213,0.2245
323797,22,0.3253,0.1984
323841,62,0.5499,0.1086
324290,25,0.3833,0.19
324693,31,0.2809,0.1711
324906,2,0.9527,0.6283
325017,15,0.354,0.2495
325136,31,0.2392,0.1759
325170,12,0.4495,0.2705
325256,45,0.248,0.1413
325307,43,0.3699,0.1324
325358,15,0.3453,0.2493
325443,29,0.3546,0.1728
325849,1,1.0,1.0
325868,3,0.7394,0.5491
325994,43,0.3943,0.1403
326044,42,0.4714,0.1395
326319,57,0.3231,0.1242
326440,23,0.3636,0.2002
326527,27,0.2997,0.1857
326580,19,0.2913,0.2257
326630,11,0.3944,0.2861
326691,2,0.7989,0.7002
326720,34,0.4245,0.159
326737,16,0.4385,0.2336
326761,20,0.5444,0.2067
327042,18,0.4059,0.2214
327117,3,0.58,0.5773
327189,21,0.4703,0.1991
327478,16,0.3253,0.2428
327483,27,0.2611,0.1836
327564,63,0.2264,0.1204
327798,7,0.5039,0.3531
327815,124,0.6911,0.0625
327941,24,0.621,0.1327
327980,12,0.5001,0.2669
328034,19,0.3988,0.2176
328265,20,0.334,0.2143
328561,14,0.4367,0.2544
328600,36,0.2476,0.1599
328681,30,0.3018,0.1732
328700,27,0.4372,0.1757
328767,68,0.1734,0.118
328969,73,0.2811,0.1081
329053,16,0.3507,0.2406
329070,1,1.0,1.0
329493,26,0.3388,0.1878
329883,33,0.2604,0.1658
330071,58,0.3382,0.1222
330083,33,0.3589,0.1617
330210,55,0.4584,0.1206
330219,9,0.4387,0.3188
330276,33,0.2816,0.1639
330351,23,0.3427,0.1989
330458,106,0.2843,0.0884
330586,26,0.317,0.1866
330692,9,0.3669,0.3325
330878,36,0.4998,0.1319
330958,4,0.5744,0.4951
330970,13,0.3609,0.2697
331071,63,0.3316,0.1173
331080,31,0.4353,0.1703
331106,17,0.3541,0.2296
331339,4,0.7286,0.4713
331579,10,0.4688,0.3047
331701,24,0.3198,0.1915
331870,41,0.3599,0.1419
331883,34,0.3211,0.1636
331928,19,0.3449,0.216
331974,31,0.2318,0.1767
332215,8,0.452,0.3454
332279,49,0.2186,0.1368
332324,37,0.2638,0.1547
332539,27,0.3309,0.1798
332715,23,0.3475,0.1964
332794,6,0.6033,0.3917
332798,10,0.3934,0.3079
332959,55,0.2099,0.1282
333144,1,1.0,1.0
333301,21,0.3837,0.2113
333451,17,0.3827,0.2309
333601,66,0.237,0.1177
333698,53,0.3317,0.1251
333746,17,0.3557,0.2329
334023,30,0.331,0.1759
334318,54,0.3159,0.1243
334372,78,0.3295,0.1017
334659,14,0.4335,0.2499
334682,35,0.3435,0.1581
334870,21,0.4045,0.2077
335001,11,0.4945,0.2856
335038,19,0.3506,0.2221
335078,9,0.4888,0.3155
335225,22,0.3279,0.2085
335507,84,0.2289,0.1037
335532,11,0.4717,0.2883
335644,88,0.2808,0.0993
336087,11,0.3958,0.2967
336518,9,0.4671,0.3214
336529,599,0.0731,0.0401
336546,39,0.4393,0.144
336714,24,0.7233,0.1633
336768,14,0.3243,0.2588
336813,2,0.7838,0.7024
336822,26,0.2822,0.1913
336885,12,0.4447,0.2783
336905,4,0.8485,0.4379
337030,16,0.3643,0.2418
337420,17,0.3514,0.2357
337468,71,0.2442,0.1116
337545,7,0.5805,0.3513
337606,34,0.3303,0.161
337711,10,0.4288,0.3054
337794,7,0.4969,0.3706
338094,31,0.2639,0.172
338182,3,0.7539,0.5602
338368,14,0.4221,0.2494
338371,26,0.6503,0.1665
338438,70,0.2021,0.1143
338440,71,0.2952,0.1097
338732,44,0.3863,0.138
338735,44,0.2417,0.1457
338780,50,0.4553,0.115
338884,17,0.308,0.2364
338954,19,0.4133,0.2151
338959,58,0.1829,0.1263
339052,65,0.3503,0.1078
339104,21,0.5142,0.1984
339426,13,0.4232,0.2674
339462,5,0.5206,0.4398
339532,34,0.2976,0.162
339855,28,0.3114,0.1813
339979,5,0.5851,0.4327
340180,29,0.2809,0.1761
340225,73,0.4534,0.0967
340245,14,0.4039,0.2575
340575,28,0.4125,0.177
340659,32,0.323,0.1698
340919,63,0.6189,0.1011
340979,19,0.2915,0.2264
340981,19,0.3587,0.2163
341085,20,0.414,0.2064
341252,56,0.5151,0.1025
341288,11,0.5009,0.275
341308,9,0.5352,0.3049
341323,30,0.3121,0.1748
341671,28,0.2797,0.1806
341993,15,0.417,0.246
342123,27,0.2838,0.1869
342323,28,0.2563,0.1823
342354,59,0.2285,0.1246
